",appid,english,required_age,achievements,positive_ratings,negative_ratings,average_playtime,median_playtime,price"
"6262,386840,1,0,54,35.0,6,0,0,4.99"
"6263,386870,1,0,8,64.0,41,77,77,3.99"
"6264,386880,1,0,0,2452.0,1079,116,217,3.99"
"6265,386900,1,0,5,111.0,8,0,0,6.99"
"6266,386930,1,0,4,45.0,53,0,0,7.19"
"6267,386940,1,0,31,7908.0,451,622,658,10.99"
"6268,386960,1,0,0,5.0,1,0,0,6.99"
"6269,386970,1,0,9,201.0,37,862,862,10.99"
"6270,386990,1,0,8,160.0,51,298,298,4.79"
"6271,387010,1,0,21,104.0,48,0,0,6.99"
"6272,387060,1,0,63,107.0,21,0,0,7.19"
"6273,387070,1,0,8,18.0,86,0,0,2.79"
"6274,387090,1,0,18,20.0,16,0,0,14.99"
"6275,387100,1,0,20,21.0,4,0,0,4.99"
"6276,387110,1,0,0,3.0,12,0,0,2.09"
"6277,387130,1,0,0,12.0,4,0,0,6.99"
"6278,387240,1,0,82,78.0,11,0,0,6.99"
"6279,387270,1,0,80,11.0,5,0,0,3.99"
"6280,387280,1,0,18,31.0,3,0,0,3.99"
"6281,387290,1,0,57,15886.0,627,322,410,14.99"
"6282,387340,1,0,35,2394.0,176,335,469,19.49"
"6283,387370,1,0,6,258.0,113,0,0,2.79"
"6284,387400,1,0,10,4.0,16,4,4,8.99"
"6285,387430,1,0,35,20.0,10,0,0,14.99"
"6286,387450,1,0,0,28.0,73,0,0,0.0"
"6287,387840,1,0,20,312.0,85,574,574,0.79"
"6288,387850,1,0,32,59.0,17,0,0,6.99"
"6289,387860,1,0,0,4014.0,931,13,15,0.0"
"6290,387870,1,0,36,95.0,23,13,13,4.79"
"6291,387880,1,0,0,18.0,12,0,0,1.59"
"6292,387890,1,0,0,0.0,7,0,0,0.79"
"6293,387930,1,18,4,184.0,139,201,230,0.79"
"6294,387970,1,0,0,449.0,505,7,7,0.0"
"6295,387990,1,0,0,15197.0,2777,2355,775,14.99"
"6296,388010,1,0,5,4.0,3,0,0,1.99"
"6297,388050,1,0,24,58.0,39,329,345,1.99"
"6298,388060,1,0,24,360.0,218,73,82,12.99"
"6299,388090,1,0,0,6348.0,507,139,206,5.79"
"6300,388120,1,0,11,328.0,345,266,262,3.19"
"6301,388140,1,0,0,12.0,4,0,0,15.49"
"6302,388160,1,0,0,21.0,75,0,0,0.79"
"6303,388210,1,0,58,2404.0,73,189,237,10.99"
"6304,388260,1,0,12,26.0,5,0,0,10.0"
"6305,388270,1,0,0,23.0,8,0,0,6.99"
"6306,388300,1,0,0,22.0,39,0,0,9.99"
"6307,388320,1,0,39,632.0,195,0,0,4.79"
"6308,388340,1,0,0,292.0,88,0,0,0.32"
"6309,388360,1,0,25,51.0,23,0,0,1.99"
"6310,388370,1,0,0,102.0,42,0,0,0.0"
"6311,388390,1,0,0,22.0,93,245,263,2.89"
"6312,388410,1,0,50,5935.0,2063,992,861,24.99"
"6313,388420,1,0,16,254.0,31,118,134,8.99"
"6314,388430,1,0,14,58.0,18,0,0,5.79"
"6315,388440,1,0,31,17.0,19,0,0,2.09"
"6316,388450,1,0,19,108.0,5,0,0,6.99"
"6317,388490,1,0,17,177.0,146,130,130,0.0"
"6318,388500,1,0,8,6.0,17,0,0,2.79"
"6319,388540,1,0,14,6.0,1,0,0,2.79"
"6320,388550,1,0,10,16.0,15,11,11,1.59"
"6321,388600,1,0,0,12.0,2,0,0,5.99"
"6322,388620,1,0,49,281.0,53,331,331,3.99"
"6323,388660,1,0,0,10.0,13,263,283,1.59"
"6324,388680,1,0,0,21.0,13,0,0,3.99"
"6325,388720,1,0,21,44.0,10,0,0,6.99"
"6326,388730,1,0,0,43.0,4,0,0,1.99"
"6327,388750,1,0,51,2014.0,180,805,1510,22.99"
"6328,388800,1,0,25,752.0,113,0,0,10.99"
"6329,388830,1,0,0,1.0,2,0,0,0.79"
"6330,388840,1,0,0,7.0,5,0,0,6.99"
"6331,388880,1,0,13,6551.0,477,258,382,14.99"
"6332,388900,1,0,12,89.0,29,0,0,3.99"
"6333,388910,1,0,17,27.0,2,0,0,7.19"
"6334,388960,1,0,22,25.0,17,0,0,8.29"
"6335,388970,1,0,9,133.0,22,0,0,9.29"
"6336,389010,1,0,13,4.0,4,0,0,4.99"
"6337,389050,1,0,0,127.0,33,0,0,6.99"
"6338,389140,1,0,37,688.0,24,0,0,15.49"
"6339,389160,1,0,0,64.0,56,0,0,1.59"
"6340,389170,0,0,14,858.0,79,342,342,11.99"
"6341,389190,1,0,23,57.0,20,0,0,10.29"
"6342,389220,1,0,3,147.0,68,0,0,4.99"
"6343,389230,1,0,0,3.0,3,0,0,3.99"
"6344,389250,0,0,0,93.0,6,0,0,3.99"
"6345,389260,1,0,5,60.0,9,0,0,5.59"
"6346,389270,1,0,5,127.0,40,359,370,0.79"
"6347,389310,1,0,29,48.0,23,0,0,2.09"
"6348,389330,1,0,20,1.0,4,0,0,3.99"
"6349,389400,1,0,14,99.0,24,200,209,2.79"
"6350,389430,1,0,0,3704.0,4187,113,107,0.0"
"6351,389460,1,0,0,35.0,78,0,0,0.79"
"6352,389470,1,0,0,25.0,4,0,0,4.79"
"6353,389510,1,0,15,1521.0,134,0,0,2.99"
"6354,389530,1,0,0,31.0,95,0,0,0.0"
"6355,389570,1,0,0,9463.0,2158,268,67,0.0"
"6356,389650,1,0,49,138.0,8,255,370,6.99"
"6357,389680,1,0,0,2.0,15,0,0,3.99"
"6358,389690,1,0,0,0.0,7,0,0,3.99"
"6359,389700,1,0,0,151.0,149,242,245,3.99"
"6360,389730,1,0,42,15372.0,3135,4367,7210,34.99"
"6361,389740,1,0,40,7.0,27,0,0,7.19"
"6362,389840,1,0,30,35.0,29,0,0,6.99"
"6363,389850,1,0,24,77.0,6,0,0,3.99"
"6364,389870,1,0,51,171.0,74,0,0,14.99"
"6365,389900,1,0,0,124.0,63,0,0,3.99"
"6366,389940,1,0,0,5.0,0,0,0,7.19"
"6367,389970,1,0,0,5.0,3,0,0,1.99"
"6368,389980,1,0,0,11.0,16,0,0,0.0"
"6369,390030,1,0,179,278.0,74,324,324,10.99"
"6370,390040,1,0,9,211.0,81,0,0,8.99"
"6371,390090,1,0,30,46.0,27,0,0,0.0"
"6372,390100,1,0,0,123.0,71,1,1,0.0"
"6373,390200,1,0,22,118.0,59,0,0,6.99"
"6374,390210,1,0,18,49.0,29,0,0,10.59"
"6375,390220,1,0,0,65.0,31,0,0,3.99"
"6376,390290,1,0,12,518.0,59,0,0,5.99"
"6377,390310,1,0,41,112.0,61,0,0,12.99"
"6378,390330,1,0,23,50.0,13,0,0,6.99"
"6379,390340,1,18,41,633.0,1663,342,342,14.99"
"6380,390460,1,0,18,13.0,11,0,0,1.99"
"6381,390510,1,0,0,22.0,37,0,0,1.69"
"6382,390520,1,0,58,1109.0,139,267,267,5.59"
"6383,390540,1,0,0,70.0,43,417,417,0.0"
"6384,390560,1,0,0,221.0,31,0,0,14.99"
"6385,390570,1,0,14,64.0,67,293,299,1.59"
"6386,390610,1,0,75,195.0,13,0,0,5.79"
"6387,390620,1,0,20,37.0,3,0,0,2.09"
"6388,390660,1,0,0,383.0,83,0,0,0.79"
"6389,390670,1,0,20,2845.0,1259,472,476,0.0"
"6390,390680,1,0,25,40.0,1,0,0,6.99"
"6391,390710,1,0,24,237.0,66,357,357,5.99"
"6392,390720,1,0,25,282.0,17,0,0,11.99"
"6393,390730,1,0,34,260.0,19,0,0,5.99"
"6394,390870,1,0,19,48.0,30,0,0,4.99"
"6395,390880,1,0,0,42.0,39,204,210,1.59"
"6396,390890,1,0,11,134.0,9,0,0,3.99"
"6397,390910,1,0,24,152.0,35,258,258,2.89"
"6398,390920,1,0,16,38.0,7,0,0,3.99"
"6399,390930,1,0,12,36.0,7,0,0,6.99"
"6400,390940,1,0,0,16.0,9,0,0,2.79"
"6401,390970,1,18,12,497.0,359,214,225,3.19"
"6402,391000,1,0,0,50.0,4,0,0,14.99"
"6403,391030,1,0,0,28.0,4,0,0,5.59"
"6404,391040,1,0,49,3237.0,612,1397,1777,39.99"
"6405,391070,1,0,0,383.0,600,255,223,0.79"
"6406,391100,1,0,12,10.0,5,0,0,1.99"
"6407,391120,1,0,0,24.0,27,0,0,1.59"
"6408,391140,1,0,16,59.0,4,0,0,7.19"
"6409,391160,1,0,0,145.0,41,112,112,1.59"
"6410,391170,1,0,21,276.0,35,0,0,1.99"
"6411,391180,1,0,22,34.0,11,0,0,1.49"
"6412,391190,1,0,3,3.0,0,0,0,4.79"
"6413,391210,1,0,23,25.0,5,0,0,0.0"
"6414,391220,1,18,143,49004.0,3838,817,656,39.99"
"6415,391250,1,0,37,84.0,13,0,0,4.79"
"6416,391260,1,0,6,771.0,290,183,236,0.79"
"6417,391270,1,0,0,2377.0,633,18,18,0.0"
"6418,391280,1,0,0,140.0,57,0,0,13.59"
"6419,391290,1,0,0,5.0,2,0,0,2.89"
"6420,391300,1,0,0,52.0,32,271,302,3.19"
"6421,391310,1,0,23,121.0,52,239,258,1.59"
"6422,391340,1,0,20,40.0,56,0,0,3.99"
"6423,391380,1,0,10,3.0,1,0,0,1.59"
"6424,391390,1,0,23,31.0,2,0,0,3.99"
"6425,391400,1,0,0,1.0,2,0,0,6.19"
"6426,391410,1,0,0,3.0,6,0,0,3.99"
"6427,391420,1,0,0,491.0,181,204,209,0.79"
"6428,391440,1,0,0,23.0,16,0,0,3.99"
"6429,391460,1,0,0,8983.0,6166,75,36,0.0"
"6430,391490,1,0,26,192.0,24,0,0,5.99"
"6431,391510,1,0,0,16.0,1,0,0,6.99"
"6432,391520,1,0,0,76.0,50,0,0,3.99"
"6433,391540,1,0,0,97832.0,4496,679,443,6.99"
"6434,391550,1,0,45,13.0,9,0,0,9.99"
"6435,391560,1,0,0,42.0,38,208,213,0.79"
"6436,391580,1,0,0,175.0,44,14,14,2.79"
"6437,391590,1,0,0,19.0,16,0,0,6.99"
"6438,391600,1,0,20,91.0,38,222,256,3.99"
"6439,391630,1,0,5,19.0,15,0,0,2.79"
"6440,391640,1,0,10,21.0,9,0,0,6.99"
"6441,391650,1,0,11,15.0,2,0,0,0.79"
"6442,391660,1,0,29,79.0,38,289,304,5.99"
"6443,391720,1,0,27,14551.0,1682,227,242,14.99"
"6444,391730,1,0,36,1711.0,267,143,143,11.39"
"6445,391740,1,0,0,180.0,231,352,352,1.59"
"6446,391780,1,0,0,247.0,228,3,3,0.0"
"6447,391820,1,0,15,24.0,28,0,0,0.0"
"6448,391910,1,0,8,3.0,2,0,0,0.79"
"6449,391960,1,0,45,14.0,4,0,0,3.99"
"6450,392000,1,0,20,233.0,56,0,0,15.49"
"6451,392020,1,0,12,152.0,14,0,0,2.79"
"6452,392030,1,0,48,68.0,4,0,0,3.99"
"6453,392040,1,0,0,131.0,61,0,0,2.89"
"6454,392070,1,0,22,130.0,23,0,0,7.99"
"6455,392080,1,0,0,177.0,52,0,0,22.99"
"6456,392100,1,0,21,4.0,0,0,0,3.99"
"6457,392110,1,0,106,8161.0,1986,1278,1588,34.99"
"6458,392120,1,0,21,12.0,13,0,0,2.79"
"6459,392160,1,0,44,3557.0,1714,873,873,39.99"
"6460,392190,1,0,43,70.0,25,0,0,7.19"
"6461,392260,1,0,18,139.0,39,0,0,10.99"
"6462,392280,1,0,12,155.0,92,0,0,5.99"
"6463,392290,1,0,0,1.0,0,0,0,2.89"
"6464,392330,1,0,0,24.0,3,0,0,7.19"
"6465,392370,1,0,16,8.0,2,0,0,5.59"
"6466,392410,1,0,74,203.0,88,80,80,10.99"
"6467,392450,1,0,2,472.0,67,0,0,0.0"
"6468,392470,1,0,0,380.0,77,0,0,49.99"
"6469,392580,1,0,16,438.0,149,0,0,9.99"
"6470,392600,1,0,25,23.0,1,0,0,6.99"
"6471,392610,1,0,21,62.0,3,0,0,6.99"
"6472,392620,1,0,11,14.0,3,0,0,5.79"
"6473,392680,1,0,21,28.0,10,0,0,6.99"
"6474,392690,1,0,0,15.0,3,0,0,6.99"
"6475,392720,1,0,21,11.0,1,0,0,6.99"
"6476,392730,1,0,0,7.0,3,0,0,3.99"
"6477,392780,1,0,39,20.0,7,0,0,3.99"
"6478,392820,1,0,10,137.0,140,264,264,1.59"
"6479,392890,1,0,0,2.0,13,0,0,1.99"
"6480,392920,1,0,0,59.0,13,0,0,5.59"
"6481,392930,1,0,0,23.0,22,0,0,3.99"
"6482,392940,1,0,25,108.0,22,0,0,6.99"
"6483,392950,1,0,48,3799.0,434,0,0,0.0"
"6484,392970,1,0,22,171.0,16,0,0,4.99"
"6485,393080,1,0,50,1148.0,1112,302,556,34.99"
"6486,393150,1,0,15,53.0,21,193,193,5.59"
"6487,393170,1,0,69,25.0,1,0,0,10.99"
"6488,393190,1,0,31,509.0,8,0,0,10.99"
"6489,393200,1,0,14,511.0,96,0,0,1.59"
"6490,393220,1,0,20,40.0,5,0,0,10.29"
"6491,393240,1,0,13,15.0,10,0,0,1.69"
"6492,393290,1,0,0,4.0,17,0,0,3.99"
"6493,393350,1,0,0,25.0,5,0,0,3.99"
"6494,393380,1,0,0,23539.0,6008,3173,1563,32.5"
"6495,393390,1,0,0,43.0,53,0,0,3.99"
"6496,393410,1,0,0,654.0,436,3,3,0.0"
"6497,393420,1,0,0,15574.0,5362,5439,7099,19.49"
"6498,393430,1,0,60,822.0,162,853,1217,10.99"
"6499,393460,1,0,42,37.0,29,219,219,3.99"
"6500,393520,1,0,11,1158.0,139,0,0,17.49"
"6501,393530,1,0,102,1475.0,751,76,90,0.0"
"6502,393540,1,0,0,4.0,2,0,0,3.99"
"6503,393550,1,0,0,18.0,7,0,0,1.59"
"6504,393600,1,0,8,16.0,5,0,0,1.99"
"6505,393610,1,0,29,111.0,28,0,0,7.19"
"6506,393660,1,0,0,35.0,23,0,0,7.99"
"6507,393750,1,0,26,117.0,64,0,0,6.99"
"6508,393770,1,0,0,3.0,5,0,0,5.59"
"6509,393790,1,0,0,79.0,35,49,49,0.0"
"6510,393820,1,0,10,21.0,31,0,0,14.99"
"6511,393860,1,0,50,17.0,9,0,0,10.99"
"6512,393920,1,0,32,84.0,83,0,0,4.99"
"6513,393930,1,0,30,286.0,153,5,5,0.0"
"6514,393950,1,0,0,10.0,14,0,0,6.99"
"6515,393980,1,0,8,463.0,137,303,303,3.99"
"6516,394010,1,18,0,2.0,6,0,0,1.99"
"6517,394030,1,0,29,19.0,0,572,572,3.99"
"6518,394120,1,0,0,152.0,226,3,6,0.0"
"6519,394130,1,0,12,131.0,9,1,1,6.99"
"6520,394140,1,0,1,87.0,19,0,0,0.0"
"6521,394160,1,0,20,250.0,48,21,21,2.79"
"6522,394220,1,0,10,116.0,26,0,0,3.99"
"6523,394230,1,0,60,5692.0,3494,652,752,0.0"
"6524,394260,1,0,17,31.0,12,0,0,6.99"
"6525,394270,1,0,0,10.0,2,0,0,4.99"
"6526,394280,1,0,25,121.0,85,71,71,6.99"
"6527,394290,1,0,12,78.0,7,0,0,3.99"
"6528,394310,1,0,47,6071.0,1669,478,378,6.99"
"6529,394360,1,0,92,34711.0,5251,9413,4181,34.99"
"6530,394390,1,0,24,17.0,2,0,0,8.29"
"6531,394430,1,0,30,40.0,2,0,0,9.99"
"6532,394450,1,0,66,365.0,200,0,0,10.99"
"6533,394480,1,0,0,21.0,17,0,0,2.79"
"6534,394490,1,0,16,16.0,37,0,0,10.99"
"6535,394510,1,16,39,13065.0,1222,1112,1416,15.99"
"6536,394540,1,0,24,342.0,101,264,303,0.79"
"6537,394550,1,0,7,72.0,8,0,0,2.59"
"6538,394600,1,0,12,149.0,54,0,0,3.99"
"6539,394680,1,0,0,243.0,29,0,0,1.99"
"6540,394690,1,0,354,5275.0,968,1326,1532,10.99"
"6541,394700,1,0,7,267.0,48,0,0,3.99"
"6542,394720,1,0,0,9.0,11,0,0,0.0"
"6543,394760,1,0,180,1102.0,415,155,155,8.99"
"6544,394770,1,0,18,14.0,21,0,0,0.79"
"6545,394840,1,0,0,19.0,32,0,0,6.99"
"6546,394850,1,0,0,94.0,23,12,12,3.99"
"6547,394870,1,0,15,578.0,224,261,277,0.79"
"6548,394950,1,0,25,16.0,0,0,0,6.99"
"6549,394970,1,0,24,2376.0,117,364,559,6.99"
"6550,394990,1,0,0,3.0,6,0,0,1.99"
"6551,395100,1,0,21,12.0,1,0,0,4.99"
"6552,395140,1,0,28,76.0,8,0,0,5.79"
"6553,395160,1,0,5,342.0,138,0,0,6.99"
"6554,395170,1,0,16,6830.0,451,228,242,3.99"
"6555,395190,1,0,4,9.0,0,0,0,10.29"
"6556,395200,1,0,19,1095.0,329,0,0,6.99"
"6557,395250,1,0,0,21.0,14,0,0,0.79"
"6558,395270,1,0,0,171.0,59,0,0,1.59"
"6559,395300,1,0,50,2.0,2,0,0,8.99"
"6560,395350,1,0,7,187.0,108,0,0,3.99"
"6561,395380,1,0,0,68.0,38,394,397,0.79"
"6562,395400,1,0,5,17.0,18,0,0,3.99"
"6563,395420,1,0,11,87.0,32,0,0,5.99"
"6564,395470,1,0,9,31.0,12,0,0,4.99"
"6565,395480,1,0,0,3.0,1,0,0,5.99"
"6566,395500,1,0,9,207.0,37,0,0,1.69"
"6567,395520,1,0,6,2429.0,331,3,5,0.0"
"6568,395550,1,0,23,18.0,0,0,0,4.79"
"6569,395560,1,16,0,43.0,53,0,0,10.99"
"6570,395570,1,0,34,570.0,230,0,0,19.99"
"6571,395580,1,0,14,14.0,3,0,0,4.99"
"6572,395600,1,0,0,50.0,23,0,0,3.99"
"6573,395620,1,0,10,127.0,30,530,530,14.99"
"6574,395850,1,0,24,348.0,69,0,0,10.99"
"6575,395860,1,0,13,155.0,33,0,0,6.99"
"6576,395880,1,0,0,8.0,4,0,0,3.99"
"6577,395900,1,0,13,69.0,39,0,0,2.79"
"6578,395910,1,0,0,5.0,22,0,0,1.99"
"6579,395920,1,0,8,22.0,16,0,0,2.79"
"6580,395930,1,0,0,45.0,3,0,0,3.99"
"6581,395940,1,0,25,2.0,3,0,0,5.99"
"6582,395960,0,0,0,7.0,2,0,0,39.99"
"6583,396010,1,0,10,3.0,1,0,0,5.59"
"6584,396030,1,0,7,155.0,68,0,0,0.0"
"6585,396060,1,0,0,142.0,18,0,0,0.0"
"6586,396090,1,0,22,158.0,59,0,0,10.29"
"6587,396230,1,0,86,138.0,28,0,0,2.89"
"6588,396260,1,0,0,32.0,3,0,0,1.99"
"6589,396280,1,0,0,78.0,15,1,1,0.0"
"6590,396310,1,18,0,268.0,40,0,0,5.59"
"6591,396320,1,0,18,25.0,12,0,0,6.99"
"6592,396350,1,0,33,400.0,21,278,278,6.99"
"6593,396360,1,0,0,129.0,64,237,275,0.75"
"6594,396480,1,0,17,506.0,128,0,0,6.99"
"6595,396530,1,0,0,9.0,32,637,648,1.59"
"6596,396560,1,0,0,48.0,24,0,0,15.49"
"6597,396590,1,0,0,31.0,11,0,0,2.79"
"6598,396610,1,0,0,1.0,7,0,0,2.09"
"6599,396640,1,0,0,247.0,25,0,0,10.99"
"6600,396650,1,0,0,1074.0,48,1,1,14.99"
"6601,396660,1,0,18,80.0,22,0,0,10.99"
"6602,396680,1,0,38,39.0,13,0,0,14.99"
"6603,396710,1,0,31,217.0,14,0,0,10.99"
"6604,396730,1,0,0,5.0,9,0,0,0.79"
"6605,396750,1,0,33,4061.0,1087,312,332,22.99"
"6606,396790,1,0,16,471.0,127,267,330,1.99"
"6607,396800,1,0,22,309.0,42,0,0,1.99"
"6608,396820,1,0,0,5.0,4,0,0,3.99"
"6609,396850,1,0,13,34.0,43,262,264,3.99"
"6610,396860,1,0,8,154.0,25,0,0,4.79"
"6611,396870,1,0,0,14.0,6,0,0,10.99"
"6612,396890,1,0,0,158.0,31,0,0,0.79"
"6613,396900,1,0,35,1519.0,176,0,0,24.99"
"6614,396930,1,0,5,13.0,6,0,0,6.99"
"6615,397020,1,0,11,2.0,5,0,0,6.99"
"6616,397040,1,0,0,144.0,165,0,0,0.0"
"6617,397060,1,0,59,4683.0,882,2201,2049,18.99"
"6618,397090,1,0,12,57.0,13,0,0,4.79"
"6619,397100,1,0,0,644.0,207,11,11,0.0"
"6620,397160,1,0,27,148.0,29,244,244,6.99"
"6621,397180,1,0,0,30.0,7,0,0,14.99"
"6622,397190,1,0,0,71.0,24,0,0,22.99"
"6623,397200,1,0,10,10.0,14,0,0,3.99"
"6624,397210,1,0,0,65.0,15,0,0,3.99"
"6625,397240,1,0,6,8.0,4,0,0,3.99"
"6626,397270,1,0,8,1035.0,82,215,215,5.59"
"6627,397310,1,0,25,260.0,72,126,126,13.59"
"6628,397320,1,0,0,23.0,50,0,0,3.99"
"6629,397330,1,0,12,98.0,18,0,0,4.79"
"6630,397340,1,0,72,4544.0,474,538,742,9.99"
"6631,397350,1,0,0,389.0,21,0,0,1.99"
"6632,397360,1,0,0,4.0,7,0,0,0.0"
"6633,397390,1,0,27,116.0,45,0,0,6.99"
"6634,397400,1,0,30,20.0,1,0,0,0.0"
"6635,397430,1,0,0,441.0,35,344,463,6.99"
"6636,397440,1,0,0,46.0,10,0,0,10.99"
"6637,397460,1,0,20,533.0,32,264,264,18.99"
"6638,397500,1,0,6,391.0,129,154,210,0.79"
"6639,397570,1,0,8,166.0,34,162,162,1.59"
"6640,397580,1,0,8,39.0,86,306,306,3.99"
"6641,397600,1,0,40,19.0,0,0,0,7.99"
"6642,397640,1,0,0,7.0,3,0,0,1.59"
"6643,397660,1,18,0,11.0,8,0,0,12.99"
"6644,397690,1,0,18,295.0,67,56,56,3.99"
"6645,397700,1,0,44,26.0,97,308,352,1.69"
"6646,397720,0,0,0,102.0,65,1,1,0.0"
"6647,397730,1,0,2,28.0,26,0,0,3.99"
"6648,397740,1,0,0,525.0,13,683,683,1.99"
"6649,397750,1,0,0,53.0,12,0,0,10.99"
"6650,397760,1,0,0,1.0,84,0,0,4.79"
"6651,397770,1,0,0,52.0,17,0,0,1.99"
"6652,397780,1,0,38,88.0,19,0,0,5.19"
"6653,397800,1,0,0,7.0,14,0,0,1.99"
"6654,397810,1,0,27,6.0,17,0,0,6.99"
"6655,397820,1,0,37,24.0,20,0,0,18.99"
"6656,397830,1,0,0,1.0,5,0,0,4.99"
"6657,397840,1,0,0,38.0,32,0,0,3.99"
"6658,397850,1,0,7,14.0,2,0,0,2.99"
"6659,397860,1,0,14,16.0,2,0,0,5.59"
"6660,397870,1,0,0,26.0,20,0,0,0.0"
"6661,397900,1,0,19,9693.0,5411,584,279,0.0"
"6662,397940,1,0,9,92.0,29,253,275,1.69"
"6663,397950,1,0,19,4497.0,485,211,303,10.99"
"6664,397960,1,0,31,8.0,2,0,0,4.99"
"6665,397970,1,0,27,16.0,6,0,0,4.99"
"6666,397980,1,0,0,251.0,221,262,297,3.19"
"6667,397990,1,0,14,95.0,14,0,0,0.0"
"6668,398000,1,0,0,238.0,3,0,0,2.79"
"6669,398020,1,0,35,10.0,9,0,0,1.69"
"6670,398030,1,0,13,297.0,21,0,0,10.29"
"6671,398070,1,0,10,45.0,20,0,0,0.79"
"6672,398100,1,0,4,397.0,97,429,429,10.29"
"6673,398110,1,0,22,9.0,12,0,0,1.59"
"6674,398120,1,18,5,19.0,30,0,0,15.49"
"6675,398140,1,0,4,29.0,11,0,0,1.59"
"6676,398150,1,0,47,41.0,27,515,769,1.69"
"6677,398170,1,0,8,220.0,50,0,0,18.99"
"6678,398180,1,0,13,146.0,70,0,0,3.99"
"6679,398250,1,0,16,17.0,0,0,0,8.99"
"6680,398260,1,0,25,3.0,1,0,0,3.99"
"6681,398450,1,0,6,201.0,48,0,0,0.0"
"6682,398460,1,0,30,114.0,10,0,0,3.99"
"6683,398480,1,0,12,7.0,4,0,0,3.99"
"6684,398530,1,0,11,11.0,9,0,0,4.79"
"6685,398620,1,0,0,60.0,11,0,0,14.99"
"6686,398640,1,0,0,44.0,42,0,0,14.99"
"6687,398670,1,0,0,7.0,8,0,0,1.99"
"6688,398680,1,0,18,511.0,238,242,272,3.99"
"6689,398710,1,0,20,5139.0,350,245,200,0.79"
"6690,398810,1,0,0,141.0,38,2583,2583,45.0"
"6691,398830,1,0,40,7.0,5,297,299,5.59"
"6692,398840,1,0,0,293.0,223,103,103,0.0"
"6693,398850,1,0,55,3603.0,160,324,298,10.99"
"6694,398890,1,0,21,16.0,4,0,0,6.99"
"6695,398900,1,0,0,1.0,0,0,0,1.99"
"6696,398920,1,0,0,17.0,5,0,0,1.69"
"6697,398930,1,0,0,22.0,10,0,0,1.99"
"6698,398940,1,0,13,28.0,6,0,0,2.09"
"6699,398960,1,0,0,17.0,6,0,0,1.59"
"6700,398980,1,0,6,181.0,21,0,0,3.99"
"6701,399000,0,0,12,38.0,16,273,288,3.99"
"6702,399040,1,0,20,69.0,13,246,246,3.99"
"6703,399070,1,0,24,303.0,48,123,123,2.79"
"6704,399090,1,0,0,8.0,38,222,225,2.89"
"6705,399100,1,0,0,36.0,70,11,11,1.59"
"6706,399120,1,0,0,707.0,473,0,0,7.5"
"6707,399130,1,0,10,77.0,84,964,964,2.09"
"6708,399140,1,0,33,43.0,5,0,0,3.99"
"6709,399180,1,0,0,4.0,4,0,0,3.99"
"6710,399230,1,0,0,19.0,71,259,262,0.79"
"6711,399240,1,0,19,8.0,2,0,0,1.69"
"6712,399260,1,0,0,25.0,10,0,0,2.09"
"6713,399420,1,0,0,17.0,7,0,0,4.79"
"6714,399430,1,0,13,270.0,163,199,217,1.69"
"6715,399520,1,0,0,201.0,47,0,0,0.0"
"6716,399530,1,0,161,10.0,2,0,0,2.79"
"6717,399600,1,0,13,305.0,10,0,0,6.99"
"6718,399640,1,0,24,377.0,24,0,0,7.19"
"6719,399670,1,0,36,2370.0,348,334,559,1.99"
"6720,399780,1,0,0,315.0,39,0,0,4.79"
"6721,399790,1,0,6,416.0,439,256,360,1.59"
"6722,399810,1,0,49,1800.0,637,0,0,39.99"
"6723,399820,1,0,226,1234.0,277,142,235,4.79"
"6724,399880,1,0,0,7.0,1,0,0,1.99"
"6725,399890,1,0,24,162.0,46,224,224,6.99"
"6726,399900,1,12,0,15.0,10,0,0,5.99"
"6727,399910,1,0,22,41.0,3,0,0,1.69"
"6728,399920,1,0,24,23.0,14,0,0,1.59"
"6729,400020,1,0,12,331.0,78,50,75,6.99"
"6730,400030,1,0,7,121.0,102,0,0,0.0"
"6731,400080,1,0,0,2.0,2,0,0,11.39"
"6732,400110,1,0,0,356.0,173,0,0,18.99"
"6733,400130,1,0,32,10.0,5,0,0,1.99"
"6734,400160,1,0,13,306.0,31,0,0,5.19"
"6735,400170,1,0,50,1190.0,457,100,125,29.99"
"6736,400180,1,0,38,528.0,134,281,339,9.99"
"6737,400200,1,0,14,55.0,29,0,0,3.99"
"6738,400220,1,0,0,10.0,3,0,0,3.99"
"6739,400230,1,0,0,2.0,2,0,0,0.0"
"6740,400240,1,0,0,1460.0,884,190,202,0.59"
"6741,400250,1,0,12,1286.0,893,330,372,0.79"
"6742,400280,1,0,20,17.0,2,0,0,7.19"
"6743,400350,1,0,15,16.0,7,0,0,11.39"
"6744,400360,1,0,15,103.0,51,0,0,13.99"
"6745,400370,1,0,0,190.0,100,192,209,2.09"
"6746,400380,1,0,24,11.0,15,299,339,6.99"
"6747,400410,1,0,0,7.0,6,0,0,14.99"
"6748,400450,1,0,38,317.0,87,177,177,10.59"
"6749,400470,1,0,0,65.0,34,0,0,14.99"
"6750,400500,1,0,0,18.0,24,0,0,4.99"
"6751,400510,1,0,9,145.0,135,292,338,1.59"
"6752,400570,1,0,0,3.0,0,0,0,6.99"
"6753,400580,1,0,16,169.0,10,0,0,14.99"
"6754,400630,1,0,23,1716.0,90,592,939,10.99"
"6755,400660,1,0,18,348.0,41,100,100,4.79"
